Wn,Alg5,Alg5Gel0625,Alg5Gel125,Alge5Gel250,Alg5Gel5
1596.797,0.4363803530052468,0.9133208762796684,0.17935574629874693,0.30869104938463887,0.27421945246723295
1598.725,0.44151403851871385,0.9334730070894465,0.18349393713033163,0.31486693113618064,0.28089782027078647
1600.654,0.4475996602696433,0.9509364193919749,0.1882866913613822,0.32177884455024575,0.28706770639638457
1602.582,0.4525380195896931,0.9650800003837903,0.19256017540049022,0.3279094577431984,0.2925243854635151
1604.511,0.45559035320687863,0.9768301394100966,0.19571374078973958,0.33245551823486086,0.2974492889703451
1606.439,0.458351399959142,0.9854375261047557,0.19893529120065148,0.3368975769926106,0.30172728217654055
1608.368,0.4606034470804644,0.9922428821596659,0.20193620497744375,0.34090962243845413,0.30564634953033243
1610.296,0.46168683349757994,0.9964319503337671,0.2043293488636032,0.3440116376816447,0.30907311123599146
1612.225,0.4627550256103638,0.9992509140759911,0.20673686623265256,0.3472586182755996,0.31232851788592975
1614.153,0.4629505813442563,1,0.20865555787136017,0.34984837958858084,0.315276654056616
1616.082,0.46126972657080806,0.9995102661858529,0.2094823956591101,0.3509075093878724,0.3181360749467464
1618.01,0.45844683778844897,0.9964736810283424,0.20961977922799424,0.3508334057078459,0.32067207662335273
1619.939,0.4578085048511414,0.9930663438654403,0.21101844835393457,0.35269551757460643,0.32339394822466355
1621.867,0.45678388717218193,0.9881455707698825,0.21226694755384648,0.3545239098248323,0.32598042275776123
1623.796,0.45526964052806523,0.9825655913845036,0.21333056335959105,0.3563243235208906,0.3285755126501485
1625.724,0.4527993896791485,0.9753841442522446,0.21379877516215243,0.3576010404102385,0.33088974658666576
1627.653,0.4475077994460902,0.9671819004546922,0.21251908796675112,0.3567776586527678,0.33300026620853523
1629.581,0.442858782273035,0.9572562405012556,0.2115273661479554,0.3561128524188766,0.3346255891088575
1631.51,0.4406506028872562,0.9473298341778308,0.21201076944297798,0.3577006237239781,0.33621700508889213
1633.438,0.43567500062486203,0.9357831308639668,0.21096180319801838,0.3576333671337153,0.3372895204282245
1635.367,0.4273841707621025,0.9234555053285963,0.20774676287383176,0.3545702722980941,0.33804382686525863
1637.295,0.4216351956247373,0.9104809438573839,0.2061085758971466,0.3535671558254257,0.3385190676518343
1639.224,0.4173742676365237,0.897661831336367,0.2053664088771891,0.3542593112268873,0.33898152869649384
1641.152,0.41104275702606086,0.8842139176687589,0.20345390904438088,0.3537952353165149,0.33915242375182353
1643.081,0.4018654673468127,0.8706863091837568,0.19967397322933073,0.35103149569803405,0.3391721858325779
1645.009,0.3925150722675172,0.8566194739587288,0.19587655723174915,0.34807508751470284,0.3389102250098617
1646.938,0.3840901142528768,0.8434245130981441,0.19275203271764502,0.34609640311579515,0.3388582731207858
1648.866,0.3748027407866823,0.8300792737624783,0.1892276317358406,0.34360530834719305,0.338635168139728
1650.795,0.3647278203210823,0.8169019794623663,0.18533359959543144,0.34061606635231567,0.33829187922029585
1652.723,0.35552167230301557,0.80414977766321,0.182096509783934,0.3382609865270694,0.33784723550658236
1654.652,0.3456013258923021,0.7918544041932777,0.17852991873265725,0.3353817389564803,0.3374685102794725
1656.58,0.3339525661074701,0.7780573506284127,0.17376081524160392,0.3303947290443972,0.3364816873747412
1658.509,0.32619270648204524,0.7650996558048172,0.17134024251373692,0.3284594184961066,0.33570928833161906
1660.437,0.31881205399903056,0.7513953479471384,0.1692853681386586,0.32691685913004187,0.3346062637773172
1662.366,0.311617364927467,0.73704396864886,0.16736169998787734,0.3256688892586644,0.3332429915858481
1664.294,0.30285682997002655,0.7209392674792603,0.1643255469664786,0.3229930770828252,0.331178241400928
1666.223,0.2908852281844767,0.7025631240968967,0.15907841881099896,0.3171042076007799,0.3284623695112293
1668.151,0.2833513205934407,0.6841566966213869,0.15645458556944114,0.31456241939909596,0.3258902029324783
1670.08,0.2768252462930681,0.6646963433588368,0.1542857989142237,0.3129347094783067,0.3230234138990307
1672.008,0.2662660415726421,0.6426758429542823,0.14948981795038008,0.3077834859156675,0.31925720895947085
1673.937,0.2541294499788446,0.6189556414976275,0.14355336422400797,0.30060336097164064,0.31504445995107533
1675.865,0.24431119432655718,0.5938873307666866,0.13877083731801795,0.29452722348918736,0.310021499063714
1677.794,0.23292527002649516,0.5673458732760059,0.1328238031099414,0.28660053151498804,0.3041266132798888
1679.722,0.22267333762078587,0.5412684083190059,0.1276682807409797,0.27965657803373317,0.2982812314328115
1681.651,0.2104434012870097,0.5139512390141217,0.12097555208451617,0.27007900878125896,0.29127454685919674
1683.579,0.2008302300310226,0.4881862005406403,0.1162500288721209,0.26304737699712244,0.2849888962798344
1685.508,0.19258621954334176,0.46321121547078764,0.11248329190178369,0.2573337542903976,0.2786083016282542
1687.436,0.18232929028030598,0.43786979713369684,0.10721844357025694,0.24930563031992417,0.27106841739757065
1689.365,0.17098505115830248,0.41254124676282905,0.10136688184556268,0.2400816645936031,0.2630014565231265
1691.293,0.16075593657385917,0.38797881211480556,0.0959412256143976,0.23086136457773673,0.25414060157567986
1693.222,0.15059177475852836,0.3638229797884466,0.09041187400029467,0.2210389157468256,0.24424545381082424
1695.15,0.13887828253510334,0.3395328720854553,0.08344826637337302,0.2085597089818443,0.2327144370711165
1697.079,0.12836087057718507,0.31653009982027613,0.07692356268065446,0.19583146308135296,0.21991246790572494
1699.007,0.11794761514077354,0.2946909094433677,0.07009198469630586,0.1818205781970805,0.20578819078499996
1700.936,0.10941854736287203,0.2747765944503507,0.064645574105186,0.16904452683244336,0.19150567720948783
1702.864,0.10028830730763828,0.25617078138517924,0.05890843247107419,0.1554177088188984,0.17670040995754976
1704.793,0.08955382181546946,0.238659847831342,0.05202620071920239,0.13970554763817222,0.16110311502974645
1706.721,0.08221305937848863,0.2250185082334018,0.04736443706029572,0.1270913346581019,0.1463806233383201
1708.65,0.07489478947922339,0.213551548062005,0.04282753201602948,0.11497746506284537,0.1322362527947997
1710.578,0.06824053443286707,0.20456788046290927,0.03879314521427658,0.10400755560788381,0.11902525979908755
1712.507,0.06317489744869932,0.19831138279175328,0.03601842991801827,0.09531102728535763,0.10736626657102238
1714.435,0.05712707973905546,0.19284484319379908,0.03244510678843819,0.08612263488814054,0.09640441408772955
1716.364,0.05052710625864531,0.18797780615556803,0.028470065620967863,0.07668297648590641,0.08619199776948386
1718.292,0.04682506611522345,0.1852263199192305,0.027079893400208038,0.07097912337103889,0.07809766562644666
1720.221,0.041047170699545624,0.18117100956381163,0.0239564142737868,0.06299583213808058,0.06968107428645788
1722.149,0.037554874887242934,0.17829030300147528,0.022519633994530358,0.057811834476553366,0.06292574909747682
1724.078,0.03395096461331532,0.1749281962855399,0.02093852416816958,0.05268928320197014,0.05655056967060812
1726.006,0.030168111445682957,0.1707129739880316,0.018902659106732295,0.04694208542436728,0.0501992817939733
