Wn,Alg5,Alg5Gel0625,Alg5Gel125,Alge5Gel250,Alg5Gel5
1699.007,0.25477366244641586,0.2946909094433677,0.3278409085512564,0.5083037773436578,0.6067366351985627
1700.936,0.23635038332851108,0.2747765944503507,0.30236643804978086,0.4725866146738609,0.5646267153050658
1702.864,0.216628537362312,0.25617078138517924,0.27553213261580184,0.4344910198949707,0.5209755320112616
1704.793,0.19344142857631716,0.238659847831342,0.2433419025892169,0.3905655690049254,0.4749891699824411
1706.721,0.17758495764227994,0.2250185082334018,0.22153745747314446,0.3553008472139895,0.43158203842391857
1708.65,0.16177707188908486,0.213551548062005,0.20031701296486656,0.3214349023656398,0.3898794132254528
1710.578,0.1474034965777967,0.20456788046290927,0.1814469946558604,0.29076705129857944,0.3509287163595448
1712.507,0.13646142805407047,0.19831138279175328,0.16846883192244969,0.26645474165822247,0.3165538657230003
1714.435,0.12339779242349627,0.19284484319379908,0.15175534454690254,0.24076736012235078,0.28423443346653626
1716.364,0.1091414684304558,0.18797780615556803,0.13316290329247757,0.21437753081772454,0.25412460505246126
1718.292,0.10114484785667371,0.1852263199192305,0.12666065733851703,0.1984316455254782,0.23025964064458163
1720.221,0.08866425997426795,0.18117100956381163,0.11205122319160819,0.17611328569192458,0.20544454173153762
1722.149,0.08112069927247077,0.17829030300147528,0.10533097758605345,0.1616207259430563,0.18552744513236177
1724.078,0.0733360448856828,0.1749281962855399,0.0979356600723698,0.14729994779832464,0.16673115318047513
1726.006,0.06516486351110021,0.1707129739880316,0.08841331804822485,0.13123288669630734,0.14800530199947662
1727.935,0.0594773371681355,0.16635143044298958,0.0834642766354555,0.1192964706733756,0.1320718420363417
1729.863,0.054121299967447425,0.16121762543663026,0.07785669401205234,0.10774315095257782,0.11732382674602582
1731.792,0.04912503576856264,0.15528976693209626,0.0726786887090329,0.09729249338705571,0.10383463194469887
1733.72,0.04430493198246606,0.14880731316252852,0.0680242953251785,0.08771024489751458,0.09167429142893053
1735.649,0.037970136869487595,0.14142672924432642,0.06147431740146623,0.07680622852497947,0.07958679634840785
1737.577,0.029263401597380393,0.13268787021431605,0.0481395631077682,0.06136039462822459,0.06649486862526251
1739.506,0.024183724312031918,0.12365716700103778,0.040757359557741984,0.05084731750845481,0.05600247693023622
1741.434,0.020266719352528526,0.11423381439917137,0.035712078924877017,0.042630823243591964,0.04725130114554165
1743.363,0.01497417132960884,0.10385249254326785,0.027237234850163564,0.03218958762854063,0.0379728975508348
1745.291,0.012543113606983632,0.09371738994562016,0.02381532414326054,0.02597112381055146,0.031069182987962667
1747.22,0.010945090344272072,0.08358417817578201,0.022734399306527514,0.022238319478916017,0.025503245875311043
1749.148,0.00837960723728995,0.07324727498886827,0.019143497568222163,0.01753733658165849,0.019986137675202464
1751.077,0.006293834503501256,0.06317437660800652,0.016232031466708437,0.013811898376985291,0.015151924835516502
1753.005,0.0020697330298628733,0.05285705945491837,0.0063303690991483525,0.005891593259149708,0.009057735958186954
1754.934,0,0.04342069385590202,0,0,0.004095757741071159
1756.862,0.002578310483233195,0.03579854013853789,0.004682151785327351,0.0022134417259196517,0.0030692833361511216
1758.791,0.003817808693804919,0.028550703537665773,0.006621912108469565,0.0028987676389126906,0.0016359781741406305
1760.719,0.004934908057924955,0.022170622975908074,0.007501042040127212,0.003685119041150252,6.075914856552697e-4
1762.648,0.006324199208074393,0.01671295514657563,0.008166139302690001,0.004851587581812979,0
1764.576,0.008274635424165533,0.012272022969639284,0.010109438633705437,0.007159618359330016,2.128127840394955e-4
1766.505,0.009335789687093206,0.008482672351706947,0.010214123840360622,0.008564349224828233,1.9204062561449493e-4
1768.433,0.009924867561923716,0.00529051486151102,0.00855809799739603,0.009075963512068876,1.256850909179026e-4
1770.362,0.010667897761009815,0.00270636843821433,0.006552872073934016,0.009290174031353588,1.284217904121386e-4
1772.29,0.011969070556302834,0.0010398652768919686,0.004780756486776185,0.009784541900209937,6.029995246012506e-4
1774.219,0.014234201409796863,2.2870362824443377e-4,0.004756887935522416,0.011391938936632078,0.001724642857694459
1776.147,0.017095850899952105,0,0.006718930110740383,0.014359694018615067,0.0036867223048654414
1778.076,0.020341773230134943,3.884067445074572e-4,0.011105190209643609,0.0188903463509695,0.006326382991785813
1780.004,0.022930719591846994,0.0012285785653075483,0.015611508189960405,0.023667670589652773,0.00925567295866403
1781.932,0.02427930185207832,0.002001994242542098,0.016291699609682193,0.025767420074570807,0.011196794195528988
1783.861,0.02783779015738183,0.003639550768433857,0.021671789895417706,0.030904642362211396,0.014710848348120076
1785.79,0.031255721167230854,0.005531775804830339,0.028429291635926147,0.0368616227086454,0.01865530736355892
1787.718,0.03353286430443381,0.007432599706120536,0.032581108167062195,0.041191655471117354,0.02171329070503285
1789.646,0.03493566700561836,0.00933712980811674,0.03477906718810114,0.04433585011160873,0.023930177495456978
1791.575,0.03319529858038288,0.00978313492532838,0.029578935292151956,0.04153871822527566,0.022297996705199944
1793.504,0.03681940308183932,0.01576686653535697,0.03010970652085575,0.04551356807656099,0.026987363392893246
1795.432,0.037734706295058144,0.017341626282557903,0.03139887267304178,0.04617928166743009,0.026999156429659044
1797.36,0.04162469186094547,0.023471664969663984,0.03487065096312254,0.05127525037514023,0.0317253262393217
1799.289,0.04128447700275693,0.024653231563643775,0.033471030668853076,0.050067102488939655,0.030757611400801365
1801.218,0.044186235298952686,0.02942502532863176,0.03466664882163081,0.05273131576007796,0.033911140713922976
1803.146,0.04433507995551803,0.0300598897738375,0.03511762580220952,0.05207517927438151,0.03304380621819269
1805.074,0.04646527930016708,0.03338323228590695,0.03599802202831183,0.053970024391066636,0.03539720576824848
1807.003,0.046862298945837225,0.033713997342803045,0.037024992528110236,0.0537358822445076,0.03469875184708812
1808.932,0.04980619499346852,0.03615627873139853,0.04200027529330143,0.057975824695517056,0.03772053244227491
1810.86,0.04818001497253966,0.03574212610282358,0.03898328876558113,0.05543447959900074,0.03591023406835143
1812.788,0.04934165966905393,0.03716609185569655,0.03878902983512327,0.05611312650787376,0.03721513592946414
1814.717,0.05009053146253077,0.037081237083711624,0.04267567010375556,0.05755294288772821,0.037130698263880324
1816.646,0.05134923062343172,0.03816928857348094,0.04625225468125691,0.06042472355217223,0.03906940714783296
1818.574,0.05039038149635096,0.037607568886769555,0.04643151741597422,0.059784739233721775,0.03789660093659268
1820.502,0.05015101532270399,0.03808204476339841,0.04587678757493182,0.060126019956111186,0.03842645389353901
1822.431,0.049093474732836304,0.03745167182097177,0.045707126228379746,0.059264361632705105,0.037131306539173084
1824.359,0.048446000062280274,0.037564159957428,0.044374814934571905,0.058878084369666746,0.037119487768185515
1826.288,0.04669573733979466,0.036709236583773425,0.041389410418726104,0.05616485791319676,0.03501301282300199
1828.217,0.0469573808306271,0.03673391982196015,0.04182922817411333,0.056345443796187826,0.03508211159518078
1830.145,0.04633456596534678,0.035946577105330474,0.04094074538034176,0.054667641643722405,0.03340379132410878
1832.073,0.046425979743572064,0.0357847994864342,0.04150677262122591,0.054816852502631366,0.033209589872986146
1834.002,0.045668106271493446,0.03493733419399544,0.04174619758130889,0.05372451140295132,0.03159660205032645
1835.931,0.04569301798306987,0.034598162279270504,0.04297752869685869,0.053837839965347,0.031102678314299286
1837.859,0.04503796262137751,0.033742889703500055,0.04354934475908933,0.05281960585259172,0.029457281616598472
1839.787,0.04482589941068265,0.03318313576083825,0.04464904055958767,0.05247091359588022,0.028444641845421035
1841.716,0.04383182668460254,0.03220015649634606,0.044613299104778015,0.05088438271264767,0.026370670895867962
1843.645,0.042772950230634786,0.03130398096815518,0.044199901981567646,0.049188223974381995,0.024344649913245378
1845.573,0.04058498357438994,0.030101870740555065,0.041234118755637504,0.04574750983251481,0.021282379785427595
1847.501,0.03736729923188615,0.028769027975687023,0.03561979373460809,0.040742118624672814,0.017454673645778348
1849.43,0.0331171279553874,0.027337421433934195,0.027088724456869197,0.03418863636091918,0.013011935057482922
