v08_amplitude, 0.06601562839625058
v08_center, 1729.2043975496697
v08_sigma, 0.000887635233401627
v08_gamma, 5.5
v07_amplitude, 1.0001175755571222e-05
v07_center, 1712.5207158658632
v07_sigma, 0.05407843358311281
v07_gamma, 6.5
v06_amplitude, 25.822172311602255
v06_center, 1650.5731393931826
v06_sigma, 26.666585479950076
v06_gamma, 6.5
v05_amplitude, 0.24020032985819012
v05_center, 1593.3473893528126
v05_sigma, 1.1811206031807617
v05_gamma, 11.5
v04_amplitude, 17.691504795534378
v04_center, 1595.655202437451
v04_sigma, 27.401057571920063
v04_gamma, 7.5
v03_amplitude, 4.017214388180278
v03_center, 1542.601420073309
v03_sigma, 13.860109442750737
v03_gamma, 7.75
v02_amplitude, 0.8544379811312484
v02_center, 1518.5697828150967
v02_sigma, 6.327429360776474
v02_gamma, 5.75
v01_amplitude, 3.4447379047687083
v01_center, 1685.1713686926964
v01_sigma, 6.7994853330073175
v01_gamma, 14.75
